用户ID,日期,年龄,性别,职业,睡眠时长(小时),睡眠质量(1-10),压力水平(1-10),咖啡因摄入量(杯),酒精摄入量(杯),运动时长(小时),屏幕使用时间(小时),睡眠环境,入睡时间,醒来时间
50,2025-05-13,36,男,白领,7.718992196151316,4.6157211569901,5.148446338412998,1,2,0.38450523861323327,2.9361387467412547,安静,22:41,06:29
50,2025-05-14,36,男,白领,7.034146775350176,5.684096009382971,2.615759651636653,2,0,0.6422630337446913,2.0946155247695573,一般,22:46,05:54
50,2025-05-15,36,男,白领,7.717619163975739,6.388293872563789,2.1505987420778507,2,0,1.1337303153586544,3.765823930832609,安静,22:50,06:21
50,2025-05-16,36,男,白领,7.277881060465105,3.896421656641574,2.9621942577511837,1,0,0.36034575652995693,3.435250169076127,嘈杂,22:56,06:06
50,2025-05-17,36,男,白领,10.497817439082613,1.050280027527298,3.216348890797945,2,0,0.9729358726502463,5.5617033101466555,一般,22:57,09:37
50,2025-05-18,36,男,白领,8.649576501682484,5.108007461278223,7.149427275859632,0,2,0.49673597194810437,1.644736116314773,安静,22:25,07:13
50,2025-05-19,36,男,白领,7.106146421491818,6.566056689770534,3.0279570770535087,1,1,0.5401195779786041,0.6510332437321495,安静,22:09,05:44
50,2025-05-20,36,男,白领,7.447408274159848,4.675019931870889,3.6795705106281615,0,2,0.47487578370448613,5.583927693640398,一般,22:05,05:07
50,2025-05-21,36,男,白领,7.843191119490244,5.617243650813308,3.8818771628705946,1,0,0.564361106850953,0.9879456688278001,嘈杂,22:28,06:20
50,2025-05-22,36,男,白领,7.828191583300911,4.3783671778004924,5.359068705670596,1,1,0.6881997932642645,4.032691586905425,安静,22:24,05:43
50,2025-05-23,36,男,白领,9.37176143706764,3.028944480140224,1.2151421039908796,1,1,0.7168330321798319,3.782918512962518,安静,22:27,07:27
50,2025-05-24,36,男,白领,10.018454770691136,1.7596256879009307,3.7843076357994736,0,0,0.6241850548421719,4.295044888795109,安静,22:49,08:30
50,2025-05-25,36,男,白领,9.178254187827452,2.164256953331712,2.9228723789581426,3,0,0.8362010670770967,4.6030756948525156,一般,22:16,07:31
50,2025-05-26,36,男,白领,8.987331981699567,6.838963344554727,1.4668668316921467,1,2,0.9475829177484922,0.6844412680545364,安静,22:32,07:16
50,2025-05-27,36,男,白领,8.236837890313085,5.469556131136381,5.365389010891594,2,1,0.4922485565851601,3.212561126513873,安静,22:24,06:41
50,2025-05-28,36,男,白领,7.498480577250305,5.295834379732342,2.7349398031690484,0,2,0.21421518517546062,5.637723938713174,安静,22:34,05:47
50,2025-05-29,36,男,白领,8.972972657035935,6.383147293970302,3.3113590908991544,1,1,0.6777022309464171,2.3333267544434015,安静,22:43,07:38
50,2025-05-30,36,男,白领,7.61035600350261,6.021866664805545,2.5508790848171072,1,0,1.0152943060042419,4.011769443505035,一般,22:46,06:39
50,2025-05-31,36,男,白领,10.543113684740744,1.896637617585029,6.2572549039598595,1,0,0.6952219112279476,4.062167796288009,安静,22:09,08:37
50,2025-06-01,36,男,白领,9.170839593904738,2.516315336451714,1.0,2,1,0.24785420856464196,1.8591510648697895,嘈杂,22:24,07:28
50,2025-06-02,36,男,白领,6.278460042329701,2.5196530234086163,3.459531150545428,4,0,1.0353803166241606,4.69962890850182,一般,22:01,04:33
50,2025-06-03,36,男,白领,8.438377649618623,5.877804104073233,2.829506620890167,3,0,0.6773172807344575,2.602113662306439,安静,22:19,06:42
50,2025-06-04,36,男,白领,8.201231807421204,4.554062109402186,4.423411094051702,1,1,0.445578189584843,4.9217311646187,安静,22:48,06:58
50,2025-06-05,36,男,白领,7.285164225882076,4.624362508970507,2.7789287219103858,4,1,0.6010433817162395,5.126241525432299,安静,22:49,05:58
50,2025-06-06,36,男,白领,7.777209459781885,6.255839994224866,1.0,1,0,0.42511675630093104,4.521420412350455,一般,22:20,05:58
50,2025-06-07,36,男,白领,8.396502931913192,5.9202362872765555,4.039821225198928,1,0,0.5429860015646076,2.364829449468699,安静,22:19,06:34
50,2025-06-08,36,男,白领,9.343694460148958,2.7666527542389314,1.0,1,0,0.24074837624781054,3.5189816962229816,安静,22:26,07:48
50,2025-06-09,36,男,白领,8.485653815296617,5.64153887940324,3.5102497852169576,5,2,0.6411034224976497,-0.30080680030720863,安静,22:41,07:17
50,2025-06-10,36,男,白领,5.355141486095179,3.6615308904321333,3.4284413720914078,1,1,0.2685658524235526,3.0053953248660568,一般,22:40,04:00
50,2025-06-11,36,男,白领,6.979148057175388,3.338436288188631,5.527119219102426,3,2,0.34971783884102553,2.1157805750263488,安静,22:21,05:07
51,2025-05-13,38,女,自由职业,6.592900047385116,2.9680059474726055,7.063370002711834,0,0,0.4312829833574931,4.138059660198483,安静,22:17,05:14
51,2025-05-14,38,女,自由职业,8.318354821391866,4.744139497177885,6.55018750412013,2,1,0.9351020776277186,1.816774157770378,安静,22:45,06:36
51,2025-05-15,38,女,自由职业,7.001330946927086,3.747091153557318,9.510743697306992,0,2,0.7905125499060438,3.3108463751627633,一般,22:40,05:35
51,2025-05-16,38,女,自由职业,6.840493262573366,2.990554953446282,5.810017220019005,1,0,0.8203985199660141,4.399989022948596,安静,22:50,05:33
51,2025-05-17,38,女,自由职业,10.793694685638153,1.0,7.3302113044331625,1,0,0.17808232426601728,5.639298740479001,安静,22:47,09:22
51,2025-05-18,38,女,自由职业,11.450736196247522,1.2427209702604802,7.4413746274280586,1,1,0.2424572326482074,2.7269093028268685,安静,22:08,09:04
51,2025-05-19,38,女,自由职业,8.833177549406834,3.609759977814855,5.63393866858599,3,1,0.4215298330320394,2.982850130189515,安静,22:58,07:39
51,2025-05-20,38,女,自由职业,9.273928489577326,3.3945471207702873,4.8719278948306695,2,0,0.2647695879495177,1.0054167276792212,安静,22:07,07:27
51,2025-05-21,38,女,自由职业,7.151356978486695,4.618475555898568,6.632416015792637,1,1,0.9660264459208676,3.6062137532804783,安静,22:34,05:30
51,2025-05-22,38,女,自由职业,7.7628363397364195,3.052599984307267,6.404430869946783,2,1,0.4434046937228448,2.2908384898664598,一般,22:16,06:08
51,2025-05-23,38,女,自由职业,6.926950980180049,3.1637642908091745,6.821940997817412,1,2,0.5721432169674733,2.605360261688828,安静,22:33,06:06
51,2025-05-24,38,女,自由职业,9.15721476908116,1.048337519319263,5.944150825588237,2,0,0.5114293718137102,5.005062057884388,一般,22:10,06:46
51,2025-05-25,38,女,自由职业,7.970181719421873,2.9695895050101595,6.339407911457036,2,0,0.26825959201415817,5.190465481024697,一般,22:44,06:27
51,2025-05-26,38,女,自由职业,7.26137681440827,4.855516655509562,5.309850259109605,1,1,0.42421828125279376,2.6561323960253245,一般,22:37,05:14
51,2025-05-27,38,女,自由职业,5.885693688523379,1.6440909358248303,4.778545959605658,2,0,0.5902525676948419,2.8000374422831538,一般,22:08,04:20
51,2025-05-28,38,女,自由职业,9.540137963156738,1.7733244919379696,6.611782946950879,3,0,0.3500250936491544,0.45223310542796025,一般,22:12,07:47
51,2025-05-29,38,女,自由职业,7.263453651128772,4.1070438612829685,6.162711646263896,1,2,0.7480436120920744,4.956940219104064,安静,22:41,05:45
51,2025-05-30,38,女,自由职业,8.764668995951801,4.183091016279371,6.816653403096218,0,1,0.5957362525605624,5.280576725999573,一般,22:56,07:44
51,2025-05-31,38,女,自由职业,10.010122195645748,1.0,5.511368575615199,1,2,0.4044749438845089,3.5240549945202173,一般,22:52,09:01
51,2025-06-01,38,女,自由职业,11.865026948693172,1.0,7.11318273575,0,2,0.00942023420303939,5.534069519947163,安静,22:15,10:31
51,2025-06-02,38,女,自由职业,10.44128790567717,1.0,7.840752343398253,1,0,0.4367575026481367,7.085803215718788,嘈杂,22:37,08:54
51,2025-06-03,38,女,自由职业,8.953705120392236,3.8116694610227513,5.49022535148728,3,0,0.0,5.474149177775722,安静,22:38,07:50
51,2025-06-04,38,女,自由职业,7.372887428040192,3.3357215938747795,6.242453720606827,2,0,0.28322096557955667,4.161229698358573,安静,22:12,05:29
51,2025-06-05,38,女,自由职业,9.683977729962182,2.2381893031357842,7.240637315346477,1,0,0.704086149715327,1.7630994504030408,安静,22:43,08:24
51,2025-06-06,38,女,自由职业,8.634150321280721,5.17557333684663,6.435161120085693,0,0,0.2877270990076338,2.872994050988396,一般,22:08,06:58
51,2025-06-07,38,女,自由职业,10.69455423852457,1.0,6.37038329831416,2,2,0.0,0.22631092436168876,一般,22:44,09:42
51,2025-06-08,38,女,自由职业,9.384266532636314,1.5327368996192479,8.853689830429436,1,1,0.25484040829621357,2.5181361132505957,安静,22:33,07:44
51,2025-06-09,38,女,自由职业,8.095270720320476,4.337614427491733,7.27710327050224,0,1,0.31336175589308335,5.8032961600578234,一般,22:13,06:46
51,2025-06-10,38,女,自由职业,8.718040446933124,4.019083865845182,5.198373065957764,0,1,0.778065125166493,3.3681102636242874,嘈杂,22:21,07:24
51,2025-06-11,38,女,自由职业,6.85315732543664,3.300103543668972,6.271979036865508,1,0,0.359426087134905,0.488152139353899,嘈杂,22:46,05:31
52,2025-05-13,38,男,白领,8.21628650544957,5.770605399096039,3.7126163982625124,1,0,0.8086096147669699,2.117423245277127,一般,22:43,07:05
52,2025-05-14,38,男,白领,6.34322730937537,2.7355339240082897,6.574144149221881,2,1,0.5064231885212869,5.276092421612723,安静,22:30,04:33
52,2025-05-15,38,男,白领,7.490197902653353,4.483856309804461,4.839499187393608,3,0,0.3704216842520511,5.061261261158242,安静,22:23,06:10
52,2025-05-16,38,男,白领,6.491999626844249,3.962800074690837,4.572565282688434,1,1,1.292321524908457,3.593356088585464,一般,22:42,05:34
52,2025-05-17,38,男,白领,8.14885223587791,4.879704189677871,5.685796414741008,2,1,0.04092343456643449,1.6187919984752845,安静,22:14,06:22
52,2025-05-18,38,男,白领,9.69973755401357,2.4041035776575534,4.346518284565397,2,1,0.28616453638139844,4.863705554321625,安静,22:45,07:55
52,2025-05-19,38,男,白领,6.049896527989592,2.4531811753826713,6.86256484829065,2,0,0.7429207249384384,3.588133081908626,安静,22:52,05:24
52,2025-05-20,38,男,白领,6.829568488143234,2.5729362907234004,5.553210422630372,2,1,0.20007708450643785,6.553832965251131,安静,22:37,05:21
52,2025-05-21,38,男,白领,6.551431019498278,2.619699525901477,4.772688711546754,1,2,0.1997895689661353,5.0646057379555405,安静,22:13,05:27
52,2025-05-22,38,男,白领,7.33086502256229,2.8586765761726176,8.381604184854965,0,2,0.0,3.140713524633397,一般,22:02,05:20
52,2025-05-23,38,男,白领,7.724635751715767,4.881671389957758,4.340237443678101,1,1,0.6627512688993547,5.388141859640102,一般,22:47,06:56
52,2025-05-24,38,男,白领,9.702969365959017,2.8104109611697012,5.392068746788942,1,0,0.53332650539145,1.9326124480666227,一般,22:33,08:19
52,2025-05-25,38,男,白领,9.568753862548979,2.933197520376355,3.2588865494788366,0,0,0.659092980874388,3.5099570155716577,嘈杂,22:20,08:05
52,2025-05-26,38,男,白领,7.854082830743432,5.047628201266861,4.809366641651804,0,2,0.29165047692558466,4.1523394440160075,安静,22:34,05:48
52,2025-05-27,38,男,白领,7.337852661903864,5.243981504640055,8.14868968186181,1,1,0.7360135428584016,2.240964794169524,安静,22:32,06:00
52,2025-05-28,38,男,白领,7.096601473527504,4.158997143564064,4.435598905289936,1,0,0.6258686636807165,3.3115026733156356,嘈杂,22:13,05:12
52,2025-05-29,38,男,白领,7.406708054023642,4.117321730190434,4.9500924065821215,4,0,0.36299717062689557,2.883524336010998,一般,22:17,05:54
52,2025-05-30,38,男,白领,7.19924258865904,5.687362843947826,6.352232588396452,2,1,0.5222748746752595,-0.16649872081339456,安静,22:23,05:23
52,2025-05-31,38,男,白领,7.994599244373616,5.276581751787158,5.531846907140705,3,0,0.37730024623202074,1.2058584199509657,安静,22:24,06:29
52,2025-06-01,38,男,白领,8.217716642614949,4.509480207275666,3.5443221741934803,4,0,0.6899585536015747,2.503598202562127,一般,22:50,07:26
52,2025-06-02,38,男,白领,7.154347045283313,3.3660715247408683,5.14235157744006,0,2,0.2196767446885164,4.094136507289658,嘈杂,22:01,05:14
52,2025-06-03,38,男,白领,6.477845791106162,2.3270841841826746,5.306633726549934,1,0,0.5032036589705035,4.133917359971189,一般,22:55,04:53
52,2025-06-04,38,男,白领,7.464840237480594,3.6669780829842527,6.557338969687675,1,0,0.63384672138868,5.256396167893122,嘈杂,22:42,06:08
52,2025-06-05,38,男,白领,5.729560848575996,1.9243966353002382,2.558482239258244,0,1,0.40290528658725167,3.159960095151921,嘈杂,22:50,04:02
52,2025-06-06,38,男,白领,7.617214915635256,4.23228550299187,3.6520279274212313,1,0,0.5980496628450561,4.798038063575105,一般,22:24,06:06
52,2025-06-07,38,男,白领,9.715230709801366,3.3562960246692706,3.3513894189571616,0,1,0.6702435902411832,3.305191035323915,安静,22:40,08:40
52,2025-06-08,38,男,白领,9.45346095078968,2.3195345965189436,5.374950385575111,0,0,0.158334783428969,4.664510551875134,安静,22:06,07:48
52,2025-06-09,38,男,白领,5.825609248040761,1.719063289902695,4.389098827842554,1,2,0.2236158081520379,5.095607849244631,安静,22:39,04:29
52,2025-06-10,38,男,白领,6.874717116525457,4.023003062176211,5.094131430622324,1,1,0.0,3.3295447215768537,安静,22:37,05:48
52,2025-06-11,38,男,白领,8.655144580959236,4.107289363595788,3.320123175693734,1,2,0.8871275973850586,2.2621806866814254,嘈杂,22:14,06:42
53,2025-05-13,55,女,白领,8.450258259812239,5.784695030239008,1.62643603861241,1,1,0.4004756623700185,3.480066578191031,安静,22:41,07:18
53,2025-05-14,55,女,白领,7.917761171527324,6.697329103233413,1.0,1,0,0.9105224055676024,5.023392214626657,安静,22:07,05:52
53,2025-05-15,55,女,白领,8.162801603600455,5.198943755250571,2.316019105622938,3,1,0.8891691060535365,2.31159802105443,安静,22:36,06:39
53,2025-05-16,55,女,白领,8.549057262600613,4.455585591551367,2.878154068526218,1,0,0.738978290816882,4.911303857409945,嘈杂,22:45,07:08
53,2025-05-17,55,女,白领,9.87234320829913,3.437226611111758,1.6402159320921958,0,2,0.5861803787362377,3.4431279828008456,安静,22:22,08:43
53,2025-05-18,55,女,白领,9.701769337901265,2.7332321922621827,1.0,0,1,0.17247517123269923,4.799480547235644,嘈杂,22:49,08:25
53,2025-05-19,55,女,白领,8.049426753208566,4.238147256470144,4.36000381571425,3,1,0.07048109104257755,7.7362505141040945,安静,22:26,06:09
53,2025-05-20,55,女,白领,7.199587775600643,5.548689950373958,1.9189171458620091,0,0,1.1240942774327403,3.4996349815662184,安静,22:01,05:18
53,2025-05-21,55,女,白领,10.725927491461368,2.467931197755571,1.3984153091251104,2,1,0.48312691947433645,1.8999333387936614,安静,22:37,09:37
53,2025-05-22,55,女,白领,7.44209178596044,4.514559975125873,1.8732377962278222,2,0,0.47489613470875947,3.5835312171223412,一般,22:38,05:42
53,2025-05-23,55,女,白领,9.15449318325304,2.580132462756934,2.2625750722901947,1,2,0.20302540609293535,3.18426795419445,安静,22:43,08:08
53,2025-05-24,55,女,白领,10.047429088338603,1.0,2.62009977568605,1,2,0.5282529407520927,4.6105001338347185,嘈杂,22:22,08:03
53,2025-05-25,55,女,白领,8.206039330958099,3.6313585070468113,2.213027795850982,3,1,0.16054840959435124,3.523677160040975,安静,22:21,06:03
53,2025-05-26,55,女,白领,9.910717818813945,3.417796057061219,1.5829372355181937,1,0,0.34962861274997653,3.8028307914372244,安静,22:30,08:37
53,2025-05-27,55,女,白领,8.643731761409779,5.440616530752669,6.371244154411999,0,1,0.39077002695208896,1.5999189468026382,安静,22:14,06:30
53,2025-05-28,55,女,白领,4.929989880519834,1.0,2.693985536316081,3,0,0.6694592396467877,2.7668003024736025,嘈杂,22:49,03:49
53,2025-05-29,55,女,白领,7.877718156598911,4.895785877254502,4.0271271509377895,0,0,0.3839886376173669,3.978982829109406,安静,22:35,06:37
53,2025-05-30,55,女,白领,9.03177730947895,2.786334725330426,3.329254009628738,1,0,0.5976681221327971,1.7949685753307685,安静,22:33,07:28
53,2025-05-31,55,女,白领,7.876837536766832,4.778039981572894,2.5327307829617243,0,1,0.0,3.52198386480519,安静,22:17,05:46
53,2025-06-01,55,女,白领,11.304650780148757,1.0,4.423403710679731,1,1,0.603333483305174,5.271832451330901,嘈杂,22:41,09:58
53,2025-06-02,55,女,白领,10.085159170752373,1.0,1.7237314687174101,3,1,0.680371036445502,6.2928723172252585,安静,22:14,08:03
53,2025-06-03,55,女,白领,11.748143618659748,1.0,4.677513237243431,1,0,0.4039491475337823,2.689571708156475,嘈杂,22:14,09:40
53,2025-06-04,55,女,白领,7.787269057450282,5.21363042322221,3.455287291738486,1,0,0.6777563029282616,4.445161993375599,安静,22:17,06:01
53,2025-06-05,55,女,白领,6.985062128379898,2.906117370846202,4.464848743354794,2,1,0.5242745676581362,3.247692064051828,安静,22:21,05:34
53,2025-06-06,55,女,白领,10.980054155859072,1.9338978339203383,1.0,2,1,0.6728686158786878,1.9872778590705256,一般,22:12,09:16
53,2025-06-07,55,女,白领,11.294560875726496,1.342520176083927,6.080312993673367,1,1,0.11972668864007674,3.741463246380733,安静,22:46,09:56
53,2025-06-08,55,女,白领,10.956337853593622,1.0,4.1578341545223,0,1,0.48768564448943813,3.8830750480779983,嘈杂,22:26,09:36
53,2025-06-09,55,女,白领,5.529892350694935,1.5727915770165688,3.773060008323758,1,0,0.3733229834835795,2.764465105212975,嘈杂,22:18,03:40
53,2025-06-10,55,女,白领,10.67149788263665,1.7560354770631514,3.9836263947391726,3,1,0.562329763697571,4.22841887022428,安静,22:40,09:31
53,2025-06-11,55,女,白领,8.742909130767679,3.9431603330140046,3.723340280442053,2,1,0.3797403994970893,5.44944692795516,安静,22:46,07:28
54,2025-05-13,32,女,学生,9.461081027627591,1.0,5.654313001375632,2,1,0.4140229623289336,5.279807834672205,安静,22:33,07:35
54,2025-05-14,32,女,学生,4.251915575368654,1.0,1.9892727035083748,3,0,0.8931571529801053,2.996792808741743,嘈杂,22:40,03:08
54,2025-05-15,32,女,学生,7.204170029681498,5.723337562657824,2.811664650305718,1,0,0.2481199139756629,5.929974296342419,安静,22:53,05:39
54,2025-05-16,32,女,学生,3.704537515512012,1.5739627807929115,5.385156903417048,0,0,1.0006278802825785,2.8270717197922215,嘈杂,22:04,02:11
54,2025-05-17,32,女,学生,9.735363684683765,1.940476911683848,4.5702704750792975,1,0,0.0874500531187708,4.808444080055878,一般,22:16,07:19
54,2025-05-18,32,女,学生,10.32298303739109,2.0502151486887663,4.902405418137753,3,0,1.090905452716234,1.4996674855726604,安静,22:38,08:28
54,2025-05-19,32,女,学生,5.0533799251962,3.0151894604424707,4.14070285502221,1,0,0.8589853208014461,2.932709472339063,一般,22:29,03:37
54,2025-05-20,32,女,学生,8.457755619116028,5.225808726695564,2.100613255325797,1,1,0.6768474634154283,4.314132781175357,安静,22:48,07:13
54,2025-05-21,32,女,学生,9.022308123628427,2.1750763194726166,6.156867009754285,2,0,0.6126014441266631,2.8414314825452993,安静,22:49,07:54
54,2025-05-22,32,女,学生,8.767464893406093,2.515135279116043,3.993158609174783,5,1,0.2968930144757821,5.325473058807876,安静,22:12,07:30
54,2025-05-23,32,女,学生,6.762772208707762,4.336004431431326,2.214065682119953,1,0,0.8318211322793236,3.6167986787386632,安静,22:27,05:23
54,2025-05-24,32,女,学生,10.685546818410472,1.0,4.773223458780208,0,2,0.6142810176668514,4.213927314103897,一般,22:34,08:43
54,2025-05-25,32,女,学生,7.55563337885299,4.215732123834377,1.737570371916381,2,1,0.6908707485290972,4.021045105274187,安静,22:39,06:17
54,2025-05-26,32,女,学生,4.959342654512255,2.5148165566566525,3.9560628736121974,0,1,0.0843397406632514,3.6470443736655027,安静,22:00,02:31
54,2025-05-27,32,女,学生,7.002030400750289,4.305402566363613,4.077238338499077,4,0,0.8458802530924319,2.4629977082558354,一般,22:56,06:02
54,2025-05-28,32,女,学生,8.378730275823674,3.8450450152368587,5.109124892237315,0,1,0.24449215267362545,3.1991407506624023,嘈杂,22:40,06:46
54,2025-05-29,32,女,学生,9.83140411240937,1.0,4.916817635283635,3,0,0.6002984760600574,2.204710905432991,嘈杂,22:51,08:24
54,2025-05-30,32,女,学生,5.271153349943826,2.086795618657111,4.9923610449330145,2,0,0.32938828802088393,4.949418108852008,安静,22:13,03:24
54,2025-05-31,32,女,学生,9.375800025039895,2.523794779407211,2.997274583249599,2,1,0.03109432961106512,1.6132391659920202,安静,22:06,07:30
54,2025-06-01,32,女,学生,7.345900965392483,4.577968151534195,4.075375427844207,1,2,1.0115987098692827,4.767358883932563,一般,22:34,05:34
54,2025-06-02,32,女,学生,5.374727636148655,1.8201325151432215,5.562226964548727,0,1,0.035425089913582286,4.692532188903758,嘈杂,22:31,03:58
54,2025-06-03,32,女,学生,9.735208378364838,2.7944475424248565,5.967050118115454,0,0,0.24894453095378183,4.945917273619502,安静,22:02,07:59
54,2025-06-04,32,女,学生,6.2296623798820505,4.588115559295269,4.389986090925572,0,0,0.5926025882166849,4.199683959454119,安静,22:12,04:24
54,2025-06-05,32,女,学生,10.859046370575411,1.0,3.5302517878573396,3,0,0.4761522732891234,5.41822256641933,安静,22:54,09:25
54,2025-06-06,32,女,学生,7.535979459323018,3.549516683276207,3.4476949274101534,3,1,0.1325208087043077,4.838713757337918,安静,22:07,05:34
54,2025-06-07,32,女,学生,9.131379769345408,1.684869907232121,4.030747544666645,4,0,0.41222157502771695,0.5164487057430565,嘈杂,22:47,07:45
54,2025-06-08,32,女,学生,11.539852383505584,1.0,4.354854019814821,3,0,0.42538297277524023,4.752484141067878,一般,22:28,10:02
54,2025-06-09,32,女,学生,8.392302974277541,5.605538879126614,4.757469144491261,0,0,0.752045197431093,3.4433321776916093,安静,22:00,06:15
54,2025-06-10,32,女,学生,3.8183215230299776,1.3037065770008516,4.925364188616859,1,0,0.6653849998326762,1.999791618140065,一般,22:08,02:29
54,2025-06-11,32,女,学生,7.2159019908169535,4.528776667121507,4.6378916641343695,1,1,0.40454578474199515,3.1009749566594795,安静,22:12,05:10
55,2025-05-13,41,女,白领,7.0324360409248925,5.271477862820503,5.558600438116925,0,0,0.09446081663216355,2.389711045605651,安静,22:47,06:14
55,2025-05-14,41,女,白领,8.877408347114203,4.061050094183994,7.119186235358445,1,2,0.6804068931202948,1.7914539317050822,安静,22:52,07:22
55,2025-05-15,41,女,白领,8.005585272999582,5.545628446491977,7.9932577419372155,0,0,0.6490006379541917,4.863608364328216,安静,22:39,06:30
55,2025-05-16,41,女,白领,7.35824897081933,4.317777578112963,4.9170915616369415,0,2,0.5239870960297283,3.46860809552798,安静,22:17,05:53
55,2025-05-17,41,女,白领,9.03115472596978,1.437171225848595,8.088497538494526,1,1,0.14134412190120155,2.8946240427456504,一般,22:04,07:26
55,2025-05-18,41,女,白领,8.74233811881572,5.702084538861009,4.635520655263876,1,1,0.36966059306250504,5.843130278113141,安静,22:57,07:41
55,2025-05-19,41,女,白领,6.591695611013488,3.2488645467037487,5.63409979321213,1,1,0.2851199174332797,4.076433020998739,安静,22:42,05:38
55,2025-05-20,41,女,白领,7.250250563964037,5.027024435568923,5.991311143483821,0,1,0.30674184299071977,0.9518024343916123,安静,22:48,06:13
55,2025-05-21,41,女,白领,6.56617341633237,3.539615280244457,3.3237846448825366,1,1,0.30716775559192533,3.0957058690322543,安静,22:51,06:12
55,2025-05-22,41,女,白领,9.21623098443958,1.0,5.6387149692261005,1,1,0.1420365935205501,5.038310866015445,安静,22:01,07:12
55,2025-05-23,41,女,白领,8.351269210489974,5.83736288236293,4.7019464677274145,1,1,0.5797050043025886,3.1209260830253553,安静,22:41,07:16
55,2025-05-24,41,女,白领,8.624934953415764,4.1969071672341265,8.480062874879344,1,0,1.142813310339256,5.659396891145203,安静,22:57,07:39
55,2025-05-25,41,女,白领,9.324821136838281,3.549563290105248,3.3426674925676925,2,1,0.6183796806074792,3.014723834836416,安静,22:40,07:53
55,2025-05-26,41,女,白领,6.421230552707199,3.125967454209202,6.332247563356998,2,1,0.5638544505811338,2.806409874853659,安静,22:22,04:26
55,2025-05-27,41,女,白领,8.52941049009371,5.049253524277683,4.376145181291436,1,1,0.5942675092027959,4.529978985565981,安静,22:29,07:04
55,2025-05-28,41,女,白领,7.89855337844487,4.506762569638936,5.886572583387766,1,1,0.2716703545068696,1.1332266416952583,一般,22:44,06:58
55,2025-05-29,41,女,白领,8.103213177358787,5.395721535330369,5.746273424808347,1,0,0.6857355536868314,3.367714362098973,安静,22:54,07:26
55,2025-05-30,41,女,白领,7.4870586878076235,4.442820519717011,3.857328559247275,2,0,0.5648916233744949,3.674848485223004,安静,22:04,05:57
55,2025-05-31,41,女,白领,8.28827312255267,3.6230082378284427,1.8739230047108193,2,0,0.46204236761067946,6.278825474149517,嘈杂,22:33,06:55
55,2025-06-01,41,女,白领,8.751436830916933,3.312063532971959,5.982827693985055,3,0,0.3988625210982213,3.6779311226960534,一般,22:52,07:33
55,2025-06-02,41,女,白领,8.233201824084077,5.547700398364721,2.915525113510182,1,0,0.007756178127156399,1.915544871296707,安静,22:39,06:35
55,2025-06-03,41,女,白领,7.969694440939373,5.521032439588563,4.30180893882577,1,0,0.5055247214698928,2.144900307757718,安静,22:00,05:50
55,2025-06-04,41,女,白领,7.382174388641779,3.681671730058489,4.948323327062004,2,1,0.622159974741944,3.1445612900837814,嘈杂,22:48,05:56
55,2025-06-05,41,女,白领,7.526569726822139,3.7867019571318306,4.258337301776312,3,2,0.6068699368602921,3.584250884700677,一般,22:51,05:39
55,2025-06-06,41,女,白领,7.067349321502093,4.862473590139882,6.292435949872258,1,0,0.27659250555162884,4.1198653125749765,安静,22:56,06:23
55,2025-06-07,41,女,白领,9.116156924752383,1.8358343709567704,6.649615167080025,1,0,0.0,4.068724617555804,安静,22:27,07:45
55,2025-06-08,41,女,白领,9.406512523141826,1.7142145164365716,7.153278114241375,3,1,0.4560648684181252,3.0918677679357867,安静,22:14,07:42
55,2025-06-09,41,女,白领,6.977827371342325,2.5547149147670463,3.2614065127774663,2,1,0.5302205738952553,4.409314664026404,一般,22:20,05:02
55,2025-06-10,41,女,白领,7.779709738014982,4.757492201789964,5.78447470194897,0,1,0.2588590459708743,4.378987653468172,安静,22:26,06:50
55,2025-06-11,41,女,白领,8.190507350080209,3.5323917166852024,7.048960059598324,2,0,0.1608164228148264,1.565724921048638,一般,22:28,06:49
56,2025-05-13,40,女,自由职业,6.18116843793815,2.5845436613956516,3.6660583360725703,2,1,0.2958996466462803,3.2264894550745704,一般,22:29,04:47
56,2025-05-14,40,女,自由职业,5.82279333861724,1.9774040597385587,4.527421326593524,0,2,0.1928796664166545,5.025761321255235,安静,22:38,04:42
56,2025-05-15,40,女,自由职业,6.31188167056612,1.841952165533344,5.505755569608333,5,0,0.3409967723660102,2.895864065140374,嘈杂,22:50,05:42
56,2025-05-16,40,女,自由职业,6.4463292743982015,4.148441602456467,3.7464295692046976,0,2,0.0,2.5905191221433643,一般,22:10,04:08
56,2025-05-17,40,女,自由职业,8.090207787111275,5.457542099338239,2.722749125452757,2,2,0.9126705173591998,2.885144715808244,安静,22:52,07:32
56,2025-05-18,40,女,自由职业,7.4469060352951475,5.758864317402395,6.153350715931925,1,1,0.5015429424423402,2.361610188771144,安静,22:03,05:45
56,2025-05-19,40,女,自由职业,6.941777829070188,4.168096003774807,3.5290625731594054,0,0,1.0499342445195348,1.281366067853717,嘈杂,22:25,05:15
56,2025-05-20,40,女,自由职业,8.761545735704381,3.8131312039540948,5.930137977788408,5,0,0.4473579024050056,2.0227270340032355,安静,22:25,07:10
56,2025-05-21,40,女,自由职业,6.800647439683984,2.2927022744071417,5.3048252638342746,1,1,1.1976146170047173,4.3508849189378695,嘈杂,22:53,05:22
